review_text,rating,review_date,app_version,likes,app_name,category
FANTABULOUS,5,01-03-2026 17:40,19.4.2,0,Zomato,Food Delivery
good job 👍🏻,5,01-03-2026 17:38,19.4.2,0,Zomato,Food Delivery
Wow,5,01-03-2026 17:38,,0,Zomato,Food Delivery
I love it,5,01-03-2026 17:37,,0,Zomato,Food Delivery
good one,5,01-03-2026 17:37,19.3.9,0,Zomato,Food Delivery
amazing😍,5,01-03-2026 17:35,19.3.9,0,Zomato,Food Delivery
very nice and if you want a safer option it is the best app :),5,01-03-2026 17:35,19.4.2,0,Zomato,Food Delivery
good but we can't order things from multiple restaurant at once,4,01-03-2026 17:34,19.3.9,0,Zomato,Food Delivery
On time delivery,5,01-03-2026 17:33,,0,Zomato,Food Delivery
zomato is awesome u can use and the price is also good,5,01-03-2026 17:33,,0,Zomato,Food Delivery
goooood,5,01-03-2026 17:31,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 17:30,19.3.1,0,Zomato,Food Delivery
good,4,01-03-2026 17:30,19.3.9,0,Zomato,Food Delivery
great app,5,01-03-2026 17:30,,0,Zomato,Food Delivery
nice,4,01-03-2026 17:29,,0,Zomato,Food Delivery
Good 👍😊,5,01-03-2026 17:27,19.3.9,0,Zomato,Food Delivery
Really thanks to Zomato.,5,01-03-2026 17:26,19.3.6,0,Zomato,Food Delivery
good,5,01-03-2026 17:25,19.3.9,0,Zomato,Food Delivery
Wonderful service,5,01-03-2026 17:22,19.3.9,0,Zomato,Food Delivery
pizza's phenomenal,5,01-03-2026 17:22,,0,Zomato,Food Delivery
good 😊,5,01-03-2026 17:20,19.3.9,0,Zomato,Food Delivery
very good offers,5,01-03-2026 17:18,19.3.9,0,Zomato,Food Delivery
good,4,01-03-2026 17:16,,0,Zomato,Food Delivery
better service than any other app,3,01-03-2026 17:15,19.4.2,0,Zomato,Food Delivery
ok,5,01-03-2026 17:13,19.3.9,0,Zomato,Food Delivery
it not deliver food in villagees that the main problem,1,01-03-2026 17:10,,0,Zomato,Food Delivery
very good good,5,01-03-2026 17:08,19.3.9,0,Zomato,Food Delivery
good experience,5,01-03-2026 17:07,,0,Zomato,Food Delivery
nice,5,01-03-2026 17:07,19.3.9,0,Zomato,Food Delivery
"Zomato charges restaurants around 20–30% commission, leading to higher app prices — customers often pay 30–40% more after platform and delivery fees. Delivery partners earn roughly ₹20–25k/month after fuel, with no job security or free electric bikes, despite “partner support” claims. Meanwhile, Zomato reports rising revenues and profits. Overpriced food, squeezed restaurants, underpaid riders —its time we consumer stopped using zomato all together.",1,01-03-2026 17:06,19.3.9,0,Zomato,Food Delivery
good sarvice,5,01-03-2026 17:05,19.3.9,0,Zomato,Food Delivery
gud service,5,01-03-2026 17:04,19.3.1,0,Zomato,Food Delivery
it's preety good,4,01-03-2026 17:04,19.3.9,0,Zomato,Food Delivery
very good service,4,01-03-2026 17:03,,0,Zomato,Food Delivery
very nice,5,01-03-2026 17:01,19.3.9,0,Zomato,Food Delivery
best food delivery app ever too fast delivery,5,01-03-2026 17:01,19.3.9,0,Zomato,Food Delivery
really good,5,01-03-2026 17:00,19.3.9,0,Zomato,Food Delivery
loved it,5,01-03-2026 16:59,19.4.2,0,Zomato,Food Delivery
"I am denied the Gold Membership benefits, though I am a Gold Member.",5,01-03-2026 16:57,19.3.9,0,Zomato,Food Delivery
awesome,5,01-03-2026 16:56,19.3.9,0,Zomato,Food Delivery
good for for order,5,01-03-2026 16:55,19.3.9,0,Zomato,Food Delivery
good,4,01-03-2026 16:54,19.3.9,0,Zomato,Food Delivery
nice 👍🏻,5,01-03-2026 16:53,,0,Zomato,Food Delivery
excellent,5,01-03-2026 16:53,19.3.9,0,Zomato,Food Delivery
excellent,5,01-03-2026 16:51,19.4.2,0,Zomato,Food Delivery
awesome 👌,4,01-03-2026 16:50,19.3.9,0,Zomato,Food Delivery
Nice,5,01-03-2026 16:49,19.3.9,0,Zomato,Food Delivery
Best app,5,01-03-2026 16:49,,0,Zomato,Food Delivery
everything is good but your delivery is too late please fast your delivery,5,01-03-2026 16:48,19.4.2,0,Zomato,Food Delivery
system is great,5,01-03-2026 16:47,19.3.9,0,Zomato,Food Delivery
good service,5,01-03-2026 16:45,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 16:43,19.3.9,0,Zomato,Food Delivery
ecinet,5,01-03-2026 16:43,,0,Zomato,Food Delivery
No refund is anything goes wrong. Customer support is waste. Re-review: I've increased my rating from 1* to 3*s. What got better: Customer support has improved somewhat! What still needs fixing: Menu prices are still higher than what's actually offered by the restaurants. Above that Zomato still charges a hefty platform fee after taking Gold Membership. Not many good restaurants are available from my location to take advantage of the membership (limit of 10km).,3,01-03-2026 16:43,19.4.2,1,Zomato,Food Delivery
❤️,5,01-03-2026 16:42,,0,Zomato,Food Delivery
Excellent Service,5,01-03-2026 16:41,19.3.9,0,Zomato,Food Delivery
The App is good and clear interface and options of all food in shorts and All the restaurants are included there..,5,01-03-2026 16:40,,0,Zomato,Food Delivery
delivered falooda after 45mins of pickup and support says kulfi is there in glass in chat. as they have confirmed from restaurant. Which kulfi stays for 45 mins outside freezer.,1,01-03-2026 16:39,19.3.9,0,Zomato,Food Delivery
Good,5,01-03-2026 16:39,,0,Zomato,Food Delivery
super satisfied,5,01-03-2026 16:36,19.3.9,0,Zomato,Food Delivery
very good,5,01-03-2026 16:36,19.3.9,0,Zomato,Food Delivery
best,5,01-03-2026 16:34,,0,Zomato,Food Delivery
"I’m extremely disappointed with Zomato’s service. Orders are consistently delayed, and the delivery time keeps increasing after confirmation. There is no accountability. The biggest issue is the lack of proper customer support, there’s no option to directly call an executive when something goes wrong. Chat support is slow and unhelpful. This has happened multiple times. Very frustrating experience. Not reliable anymore.",1,01-03-2026 16:34,19.3.9,0,Zomato,Food Delivery
good service 👍,5,01-03-2026 16:33,19.3.9,0,Zomato,Food Delivery
nice ig,5,01-03-2026 16:32,19.3.9,0,Zomato,Food Delivery
😍😍,4,01-03-2026 16:30,19.3.9,0,Zomato,Food Delivery
maze karo zamoto ke sath 🫂,5,01-03-2026 16:28,19.3.9,0,Zomato,Food Delivery
Promotion to your upi i wont support !! Disappointed update,1,01-03-2026 16:27,,0,Zomato,Food Delivery
good,4,01-03-2026 16:27,19.3.9,0,Zomato,Food Delivery
good 👍,5,01-03-2026 16:25,19.3.9,0,Zomato,Food Delivery
good app,4,01-03-2026 16:24,19.3.7,0,Zomato,Food Delivery
good,5,01-03-2026 16:23,,0,Zomato,Food Delivery
good,5,01-03-2026 16:18,19.4.2,0,Zomato,Food Delivery
iejegfe,5,01-03-2026 16:17,,0,Zomato,Food Delivery
good,5,01-03-2026 16:17,,0,Zomato,Food Delivery
fav food delivery app more discounts than swigy and all shittt apps ❤️ zomato.. saved money by use zomato 🤞,5,01-03-2026 16:15,,0,Zomato,Food Delivery
great,5,01-03-2026 16:15,19.3.9,0,Zomato,Food Delivery
very goood😍😍😍,5,01-03-2026 16:14,19.1.8,0,Zomato,Food Delivery
helpful,5,01-03-2026 16:13,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 16:12,,0,Zomato,Food Delivery
fast and furious wow 👌,5,01-03-2026 16:10,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 16:09,19.3.9,0,Zomato,Food Delivery
nice very faster,5,01-03-2026 16:05,19.3.9,0,Zomato,Food Delivery
"good delivery, charges 👏",5,01-03-2026 16:03,19.3.7,0,Zomato,Food Delivery
I have tried multiple food delivery apps including ONDC apps but trust me zomato is the best app among all others because of it's affordable options and offers it provides great offers than piggy,5,01-03-2026 16:00,,0,Zomato,Food Delivery
superb,5,01-03-2026 15:59,15.9.3,0,Zomato,Food Delivery
good,5,01-03-2026 15:58,19.3.9,0,Zomato,Food Delivery
nice,5,01-03-2026 15:57,19.4.2,0,Zomato,Food Delivery
"Very disappointing experience. The delivery was delayed without any proper updates, and the food arrived lukewarm with poor packaging. Expected much better service and quality. Hope this improves soon.",1,01-03-2026 15:55,,0,Zomato,Food Delivery
very bad,1,01-03-2026 15:51,19.3.6,0,Zomato,Food Delivery
So far so it's OK । Service is nice as far as it should be । Let's see for the days to come । Thanking you ।,4,01-03-2026 15:50,19.4.2,0,Zomato,Food Delivery
easy to use.,5,01-03-2026 15:50,19.3.9,0,Zomato,Food Delivery
nice,5,01-03-2026 15:49,19.3.9,0,Zomato,Food Delivery
Very slow delivery. It shows double the delivery time and employees lie a lot.,1,01-03-2026 15:49,19.3.9,0,Zomato,Food Delivery
zomato Delivery sarvice to good,5,01-03-2026 15:47,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 15:46,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 15:46,19.4.2,0,Zomato,Food Delivery
lovely 😍,5,01-03-2026 15:46,19.3.9,0,Zomato,Food Delivery
thnx zomato,5,01-03-2026 15:46,19.3.9,0,Zomato,Food Delivery
good taste food and reasonably priced 🥳👍👌,5,01-03-2026 15:45,19.3.9,0,Zomato,Food Delivery
good experience,4,01-03-2026 15:45,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 15:44,19.3.9,0,Zomato,Food Delivery
5 star deserved! great app!,5,01-03-2026 15:44,19.3.9,0,Zomato,Food Delivery
Nice,5,01-03-2026 15:44,19.3.7,0,Zomato,Food Delivery
Great experience.,5,01-03-2026 15:41,19.3.9,0,Zomato,Food Delivery
very smooth,5,01-03-2026 15:40,19.3.9,0,Zomato,Food Delivery
it's ok,3,01-03-2026 15:39,19.4.2,0,Zomato,Food Delivery
best,5,01-03-2026 15:38,19.3.9,0,Zomato,Food Delivery
good experience,5,01-03-2026 15:38,19.3.9,0,Zomato,Food Delivery
good,3,01-03-2026 15:38,19.3.9,0,Zomato,Food Delivery
"Promptly delivered on time. (Quality , price, taste is good, Packaging needs improvement) -Tea did not have glasses to serve -Must included tissues with food items",4,01-03-2026 15:36,,0,Zomato,Food Delivery
nice.,5,01-03-2026 15:35,19.3.9,0,Zomato,Food Delivery
price is very high,3,01-03-2026 15:35,19.3.9,0,Zomato,Food Delivery
great,4,01-03-2026 15:34,19.1.8,0,Zomato,Food Delivery
very tasty and less spicy samosa.Nice,5,01-03-2026 15:34,19.4.2,0,Zomato,Food Delivery
super,5,01-03-2026 15:31,19.3.9,0,Zomato,Food Delivery
great,5,01-03-2026 15:29,19.3.1,0,Zomato,Food Delivery
theek chaee,3,01-03-2026 15:29,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 15:28,19.3.9,0,Zomato,Food Delivery
good,4,01-03-2026 15:27,19.3.9,0,Zomato,Food Delivery
just good 👍,5,01-03-2026 15:27,19.3.9,0,Zomato,Food Delivery
good,4,01-03-2026 15:26,19.3.9,0,Zomato,Food Delivery
it adds additional charges on food other than delivery charges which make it more costly,2,01-03-2026 15:26,19.3.9,0,Zomato,Food Delivery
best,5,01-03-2026 15:25,,0,Zomato,Food Delivery
I have been a good customer but today everything changed I had the worst experience ever I m uninstalling the app and I'll make sure all my friends and family don't use it thank you for today,1,01-03-2026 15:24,19.3.9,0,Zomato,Food Delivery
nice,4,01-03-2026 15:24,,0,Zomato,Food Delivery
good app,5,01-03-2026 15:21,19.4.2,0,Zomato,Food Delivery
good,5,01-03-2026 15:20,19.3.9,0,Zomato,Food Delivery
awesome,5,01-03-2026 15:18,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 15:18,19.3.7,0,Zomato,Food Delivery
give's great discounts,5,01-03-2026 15:17,19.3.9,0,Zomato,Food Delivery
it's good,5,01-03-2026 15:17,19.3.9,0,Zomato,Food Delivery
moi foodiie partner 🤍✨,5,01-03-2026 15:16,,0,Zomato,Food Delivery
superb great offers,5,01-03-2026 15:16,19.3.9,0,Zomato,Food Delivery
good..with offers,5,01-03-2026 15:14,19.3.6,0,Zomato,Food Delivery
superb app so good,5,01-03-2026 15:14,19.3.9,0,Zomato,Food Delivery
nice,5,01-03-2026 15:14,19.3.9,0,Zomato,Food Delivery
nice 🙂,5,01-03-2026 15:13,19.3.7,0,Zomato,Food Delivery
osame taste and very good delivery time,5,01-03-2026 15:13,19.3.9,0,Zomato,Food Delivery
I like this app. Good food and Fast delivery. I would like to recommend it to you guys. Thanks Team Zomato.,5,01-03-2026 15:13,19.3.9,0,Zomato,Food Delivery
nice one,3,01-03-2026 15:13,19.3.9,0,Zomato,Food Delivery
good,4,01-03-2026 15:11,19.3.9,0,Zomato,Food Delivery
waste,1,01-03-2026 15:10,19.3.9,0,Zomato,Food Delivery
Great,5,01-03-2026 15:09,19.3.9,0,Zomato,Food Delivery
👍,5,01-03-2026 15:09,19.3.6,0,Zomato,Food Delivery
It was good to get food without loads of annoying packaging tape. A good place to get food.,5,01-03-2026 15:08,19.4.2,0,Zomato,Food Delivery
Great,5,01-03-2026 15:08,19.3.9,0,Zomato,Food Delivery
gooh,4,01-03-2026 15:07,19.3.9,0,Zomato,Food Delivery
this is so helpful,5,01-03-2026 15:06,19.3.6,0,Zomato,Food Delivery
timely late,1,01-03-2026 15:06,19.3.9,0,Zomato,Food Delivery
i have receve a order with in 8 min lovely service I am a 5 yr old customer and I gave this review 5 yr after because today I recive this with in 8min just loving it,5,01-03-2026 15:04,19.3.9,0,Zomato,Food Delivery
"awful customer service,scamming people by not providing adequate resolution.",1,01-03-2026 15:03,19.3.1,0,Zomato,Food Delivery
Very Very Good,5,01-03-2026 14:59,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 14:59,19.3.7,0,Zomato,Food Delivery
delivery person location is not updated properly.sometimes they don't leave until getting confirmation in app please fix this 🙏🙂,3,01-03-2026 14:58,19.3.9,0,Zomato,Food Delivery
good app,5,01-03-2026 14:57,19.3.9,0,Zomato,Food Delivery
very easy and convenient,5,01-03-2026 14:55,19.3.9,0,Zomato,Food Delivery
"Better Interface, Increased Options of Restaurants, However discount coupon offers are reducing day by day.",4,01-03-2026 14:53,,0,Zomato,Food Delivery
"The food was absolutely delicious and reached me piping hot! High quality and great portions."" ""Every bite was a treat! Authentic flavors and beautifully packed."" Super fast delivery! The rider was professional and the food arrived much earlier than expected."" ""Impressive speed and the food was still fresh. Great job, Zomato!"" Excellent service from start to finish. Finding the right meal was easy and the delivery was seamless."" ""Zomato never disappoints. Consistent quality and reliable delivery",5,01-03-2026 14:53,19.3.9,0,Zomato,Food Delivery
"great app, good offers",5,01-03-2026 14:52,19.3.9,0,Zomato,Food Delivery
good service,4,01-03-2026 14:51,19.3.9,0,Zomato,Food Delivery
nice,5,01-03-2026 14:47,,0,Zomato,Food Delivery
very good app,5,01-03-2026 14:47,19.3.9,0,Zomato,Food Delivery
"01Mar26- Digital Thief -New looting service started. order success, food not delivered, forced to choose irrelevant option and blame customer for not refunding the money. 03Mar- Day by day, service is going down and late on every delivery... Even after multiple complaints, nothing changed.. Time to say second instance- 02May-worst restaurant.. worst customer service. worst delivery agent. worst support. totally zomato",1,01-03-2026 14:46,19.3.9,1,Zomato,Food Delivery
good,4,01-03-2026 14:46,19.3.9,0,Zomato,Food Delivery
amazing,5,01-03-2026 14:46,19.3.9,0,Zomato,Food Delivery
very nice,5,01-03-2026 14:44,19.4.2,0,Zomato,Food Delivery
I use this only when unavoidable.,3,01-03-2026 14:43,19.3.5,0,Zomato,Food Delivery
I am not getting any offers though i am the regular app user of this app kindly provide offers for me,5,01-03-2026 14:42,19.3.9,0,Zomato,Food Delivery
app mein payment issue and distance,3,01-03-2026 14:39,19.3.9,0,Zomato,Food Delivery
"biggest, scam app in India",1,01-03-2026 14:38,19.3.9,0,Zomato,Food Delivery
love it and get anywere and anytime,5,01-03-2026 14:37,,0,Zomato,Food Delivery
rudest chat agents and idiots bot to eat customers head,1,01-03-2026 14:37,19.3.9,0,Zomato,Food Delivery
amazing,5,01-03-2026 14:36,19.3.7,0,Zomato,Food Delivery
good,5,01-03-2026 14:35,19.4.2,0,Zomato,Food Delivery
good,5,01-03-2026 14:35,19.3.9,0,Zomato,Food Delivery
it's a worst app .... if any fault in app there is no refund and changing delivery address issues etc .,1,01-03-2026 14:33,19.4.2,0,Zomato,Food Delivery
very good experience,4,01-03-2026 14:32,19.3.9,0,Zomato,Food Delivery
good service,5,01-03-2026 14:29,19.3.9,0,Zomato,Food Delivery
give me more offer,4,01-03-2026 14:29,19.3.9,0,Zomato,Food Delivery
Loved zomato,5,01-03-2026 14:29,,0,Zomato,Food Delivery
it was good,5,01-03-2026 14:28,19.3.9,0,Zomato,Food Delivery
AC ha,4,01-03-2026 14:28,19.3.4,0,Zomato,Food Delivery
super,5,01-03-2026 14:28,19.3.9,0,Zomato,Food Delivery
nice,5,01-03-2026 14:25,19.3.9,0,Zomato,Food Delivery
very nice,5,01-03-2026 14:25,19.3.9,0,Zomato,Food Delivery
good,2,01-03-2026 14:24,19.3.9,0,Zomato,Food Delivery
"Simple n amazing, with exciting discount offers got wonderful deals...feel the luxury unconditional",5,01-03-2026 14:23,19.3.9,0,Zomato,Food Delivery
excellent,5,01-03-2026 14:23,19.3.9,0,Zomato,Food Delivery
chole chawal net found in any manu,3,01-03-2026 14:23,19.3.9,0,Zomato,Food Delivery
excellent,5,01-03-2026 14:21,19.3.9,0,Zomato,Food Delivery
super,5,01-03-2026 14:19,19.3.2,0,Zomato,Food Delivery
Good service but service charges a little bit more,5,01-03-2026 14:18,19.4.2,0,Zomato,Food Delivery
always good,5,01-03-2026 14:17,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 14:16,19.3.9,0,Zomato,Food Delivery
great,5,01-03-2026 14:16,19.3.9,0,Zomato,Food Delivery
very good,5,01-03-2026 14:12,19.3.9,0,Zomato,Food Delivery
very good,4,01-03-2026 14:12,19.3.9,0,Zomato,Food Delivery
nyc app,5,01-03-2026 14:11,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 14:11,19.4.2,0,Zomato,Food Delivery
excellent,5,01-03-2026 14:10,,0,Zomato,Food Delivery
awesome quality and always delivered within time,5,01-03-2026 14:07,19.3.9,0,Zomato,Food Delivery
good,3,01-03-2026 14:07,19.3.9,0,Zomato,Food Delivery
I'm satisfied by this aap delivery and food recommends . its experience is better then swiggy.,5,01-03-2026 14:05,,0,Zomato,Food Delivery
worse app,1,01-03-2026 14:05,19.3.7,0,Zomato,Food Delivery
Zomato is best.,5,01-03-2026 14:05,19.3.9,0,Zomato,Food Delivery
One of the best UI&UX with a more robust backend development done. put offers and discounts and very less.,4,01-03-2026 14:05,19.3.9,0,Zomato,Food Delivery
super,5,01-03-2026 14:04,,0,Zomato,Food Delivery
very good,5,01-03-2026 14:04,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 14:04,,0,Zomato,Food Delivery
acchaa hai,5,01-03-2026 14:04,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 14:03,19.4.2,0,Zomato,Food Delivery
it's good,5,01-03-2026 14:03,19.3.9,0,Zomato,Food Delivery
very nice 👍🏽,5,01-03-2026 14:02,19.3.7,0,Zomato,Food Delivery
excellent app,5,01-03-2026 14:02,19.3.4,0,Zomato,Food Delivery
exlent,5,01-03-2026 14:02,19.3.9,0,Zomato,Food Delivery
nice,5,01-03-2026 14:01,19.3.4,0,Zomato,Food Delivery
ok,5,01-03-2026 14:01,19.3.9,0,Zomato,Food Delivery
Good,4,01-03-2026 14:00,,0,Zomato,Food Delivery
beat service,5,01-03-2026 14:00,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 14:00,19.4.1,0,Zomato,Food Delivery
Superb!,5,01-03-2026 14:00,19.3.9,0,Zomato,Food Delivery
🥰😍😍🥰🥰,5,01-03-2026 13:59,19.3.9,0,Zomato,Food Delivery
good quality,5,01-03-2026 13:59,,0,Zomato,Food Delivery
worst app swiggy is better,1,01-03-2026 13:57,,1,Zomato,Food Delivery
best,5,01-03-2026 13:56,19.3.9,0,Zomato,Food Delivery
it has been a great experience with zomato. I am really loving this app.,5,01-03-2026 13:54,19.3.4,0,Zomato,Food Delivery
always on time. did not disappoint even once,5,01-03-2026 13:54,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 13:52,19.3.9,0,Zomato,Food Delivery
good,5,01-03-2026 13:52,19.3.9,0,Zomato,Food Delivery
price is too high,4,01-03-2026 13:51,,0,Zomato,Food Delivery
it's to goo,5,01-03-2026 13:49,19.3.7,0,Zomato,Food Delivery
nice,3,01-03-2026 13:49,19.3.9,0,Zomato,Food Delivery
Refund was through a coupon whose amount was less than what I lost and it was one u cannot apply alongside others,1,01-03-2026 13:49,19.3.9,0,Zomato,Food Delivery
great,5,01-03-2026 13:48,19.3.9,0,Zomato,Food Delivery
